#NET STA   CHA LOC    LAT      LON       ELEV ONDATE     OFFDATE 
CI  MIK   BNZ  --  34.13688 -118.12601   275 2008/06/13 3000/01/01
CI  MIK   HJZ  --  34.13688 -118.12601   275 2008/09/08 3000/01/01
CI  MIK   HLZ  --  34.13688 -118.12601   275 2001/04/20 2008/06/13
CI  MIK   HNZ  --  34.13688 -118.12601   275 2008/06/13 3000/01/01
CI  MIK   LJZ  --  34.13688 -118.12601   275 2008/09/08 3000/01/01
CI  MIK   LLZ  --  34.13688 -118.12601   275 2001/04/20 2008/06/13
CI  MIK   LNZ  --  34.13688 -118.12601   275 2008/06/13 3000/01/01
CI  MIKB  BJZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
CI  MIKB  BNZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
CI  MIKB  HJZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
CI  MIKB  HNZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
CI  MIKB  LJZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
CI  MIKB  LNZ  --  34.13688 -118.12601   231 2008/08/25 3000/01/01
NC  MINS  HHZ  --  37.65377 -119.06093  2796 2011/10/20 3000/01/01
NC  MINS  HNZ  --  37.65377 -119.06093  2796 2011/11/02 3000/01/01
CI  MIR   EHZ  --  33.41621 -116.08171    30 2000/10/03 2007/02/28
CI  MIS   HL1  01  33.74030 -118.33517   299 1999/07/29 2008/06/17
CI  MIS   HLZ  00  33.74030 -118.33517   299 1999/07/29 2008/06/17
CI  MIS   HN1  01  33.74030 -118.33517   299 2008/06/17 3000/01/01
CI  MIS   HNZ  00  33.74030 -118.33517   299 2008/06/17 3000/01/01
ZY  MK3   ELZ  --  34.24550 -118.53030     7 1994/01/17 1994/01/27
ZY  MKDR  EHZ  --  34.21730 -118.52350   240 1994/02/10 1994/03/05
PG  ML    EHZ  --  35.32250 -120.60250   762 1987/09/29 3000/01/01
CI  MLAC  BHZ  --  37.63019 -118.83605  2162 1998/10/28 3000/01/01
CI  MLAC  HHZ  --  37.63019 -118.83605  2162 1998/10/28 3000/01/01
CI  MLAC  HLZ  --  37.63019 -118.83605  2162 1998/10/28 2008/05/30
CI  MLAC  HNZ  --  37.63019 -118.83605  2162 2008/05/30 3000/01/01
CI  MLAC  LHZ  --  37.63019 -118.83605  2162 1998/10/28 3000/01/01
CI  MLAC  LLZ  --  37.63019 -118.83605  2162 1998/10/28 2008/05/30
CI  MLAC  LNZ  --  37.63019 -118.83605  2162 2008/05/30 3000/01/01
CI  MLAC  VHZ  --  37.63019 -118.83605  2162 1998/10/28 3000/01/01
CI  MLAC  VMZ  --  37.63019 -118.83605  2162 2008/10/17 3000/01/01
PG  MLD   HNZ  --  35.32250 -120.60250   762 2011/06/15 3000/01/01
ZY  MLDN  EHZ  --  32.65202 -115.82495     0 2010/04/04 2010/06/15
ZY  MLDN  HNZ  --  32.65202 -115.82495     0 2010/04/04 2010/06/15
NC  MLI   HHZ  --  37.63676 -119.01791  3075 2011/10/05 3000/01/01
NC  MLI   HNZ  --  37.63676 -119.01791  3075 2011/11/02 3000/01/01
CI  MLS   BHZ  --  34.00460 -117.56162   230 1998/03/05 3000/01/01
CI  MLS   HHZ  --  34.00460 -117.56162   230 1998/03/05 3000/01/01
CI  MLS   HLZ  --  34.00460 -117.56162   230 1998/03/05 2008/06/13
CI  MLS   HNZ  --  34.00460 -117.56162   230 2008/06/13 3000/01/01
CI  MLS   LHZ  --  34.00460 -117.56162   230 1998/03/05 3000/01/01
CI  MLS   LLZ  --  34.00460 -117.56162   230 1998/03/05 2008/06/13
CI  MLS   LNZ  --  34.00460 -117.56162   230 2008/06/13 3000/01/01
CI  MLS   VHZ  --  34.00460 -117.56162   230 1998/03/05 3000/01/01
NC  MMI   EHZ  --  37.41962 -119.74381  1288 1989/04/27 3000/01/01
NC  MMLB  HHZ  --  37.65909 -118.97907  2656 2002/09/17 3000/01/01
NC  MMLB  HNZ  --  37.65909 -118.97907  2656 2002/09/17 3000/01/01
NC  MMP   EHZ  --  37.60971 -119.02870  2818 1984/01/01 3000/01/01
NC  MMT   EHZ  --  37.37604 -119.17962  2714 1989/06/16 3000/01/01
CI  MNO   EHZ  --  33.94738 -117.17278   564 2014/06/18 3000/01/01
CI  MNO   HNZ  --  33.94738 -117.17278   564 2014/06/18 3000/01/01
CI  MNO   LNZ  --  33.94738 -117.17278   564 2014/06/18 3000/01/01
BK  MNRC  BHZ  --  38.87874 -122.44277   709 2003/06/19 2010/04/28
BK  MNRC  HHZ  --  38.87874 -122.44277   709 2003/06/19 2010/04/28
BK  MNRC  HHZ  00  38.87874 -122.44277   709 2010/04/28 3000/01/01
BK  MNRC  HLZ  --  38.87874 -122.44277   709 2003/06/19 2010/04/28
BK  MNRC  HNZ  00  38.87874 -122.44277   709 2010/04/28 3000/01/01
NP  MOD   HHZ  --  41.90246 -120.30295  1554 1999/10/16 2010/04/29
NP  MOD   HHZ  00  41.90246 -120.30295  1554 2010/04/29 3000/01/01
BK  MOD   HHZ  --  41.90246 -120.30295  1554 1999/10/16 2010/04/29
BK  MOD   HHZ  00  41.90246 -120.30295  1554 2010/04/29 3000/01/01
NP  MOD   HLZ  --  41.90246 -120.30295  1554 1999/10/16 2010/04/29
BK  MOD   HLZ  --  41.90246 -120.30295  1554 1999/10/16 2010/04/29
AZ  MONP  BHZ  --  32.89270 -116.42250  1920 1998/02/02 2007/09/14
AZ  MONP  BHZ  --  32.89270 -116.42250  1920 2004/02/25 2007/10/24
AZ  MONP  HHZ  --  32.89270 -116.42250  1920 1998/02/02 2007/09/14
AZ  MONP  HHZ  --  32.89270 -116.42250  1920 2004/02/25 2007/10/24
AZ  MONP  LHZ  --  32.89270 -116.42250  1920 1998/02/02 2007/09/14
AZ  MONP  LHZ  --  32.89270 -116.42250  1920 2000/09/14 2007/10/24
AZ  MONP2 BHZ  --  32.89200 -116.42230  1000 2007/09/15 3000/01/01
AZ  MONP2 HHZ  --  32.89200 -116.42230  1000 2007/09/15 3000/01/01
AZ  MONP2 HNZ  --  32.89200 -116.42230  1000 2007/09/15 3000/01/01
AZ  MONP2 LHZ  --  32.89200 -116.42230  1000 2007/09/15 3000/01/01
CI  MOP   BHZ  --  34.28096 -118.90469   141 1999/09/16 3000/01/01
CI  MOP   HHZ  --  34.28096 -118.90469   141 1999/09/16 3000/01/01
CI  MOP   HLZ  --  34.28096 -118.90469   141 1999/09/16 2007/06/13
CI  MOP   HNZ  --  34.28096 -118.90469   141 2007/06/13 3000/01/01
CI  MOP   LHZ  --  34.28096 -118.90469   141 1999/09/16 3000/01/01
CI  MOP   LLZ  --  34.28096 -118.90469   141 1999/09/16 2007/06/13
CI  MOP   LNZ  --  34.28096 -118.90469   141 2007/06/13 3000/01/01
CI  MOP   VHZ  --  34.28096 -118.90469   141 1999/09/16 3000/01/01
CI  MOP   VMZ  --  34.28096 -118.90469   141 2012/07/10 2013/10/11
CI  MOR   EHZ  --  33.50388 -117.13993   331 2014/06/19 3000/01/01
CI  MOR   HNZ  --  33.50388 -117.13993   331 2014/06/19 3000/01/01
CI  MOR   LNZ  --  33.50388 -117.13993   331 2014/06/19 3000/01/01
CI  MPI   BHZ  --  34.81258 -119.14530  2673 2000/11/01 3000/01/01
CI  MPI   HHZ  --  34.81258 -119.14530  2673 2000/11/01 3000/01/01
CI  MPI   HLZ  --  34.81258 -119.14530  2673 2000/11/01 2008/05/30
CI  MPI   HNZ  --  34.81258 -119.14530  2673 2008/05/30 3000/01/01
CI  MPI   LHZ  --  34.81258 -119.14530  2673 2000/11/01 3000/01/01
CI  MPI   LLZ  --  34.81258 -119.14530  2673 2000/11/01 2008/05/30
CI  MPI   LNZ  --  34.81258 -119.14530  2673 2008/05/30 3000/01/01
CI  MPI   VHZ  --  34.81258 -119.14530  2673 2000/11/01 3000/01/01
ZY  MPKP  EHZ  --  34.28710 -118.88160   240 1994/01/25 1994/02/25
ZY  MPKP  ELZ  --  34.28710 -118.88160   240 1994/01/25 1994/02/25
CI  MPM   BHZ  --  36.05799 -117.48901  1839 1998/06/25 3000/01/01
CI  MPM   HHZ  --  36.05799 -117.48901  1839 1998/06/25 3000/01/01
CI  MPM   HLZ  --  36.05799 -117.48901  1839 1998/06/25 2007/06/13
CI  MPM   HNZ  --  36.05799 -117.48901  1839 2007/06/13 3000/01/01
CI  MPM   LHZ  --  36.05799 -117.48901  1839 1998/06/25 3000/01/01
CI  MPM   LLZ  --  36.05799 -117.48901  1839 1998/06/25 2007/06/13
CI  MPM   LNZ  --  36.05799 -117.48901  1839 2007/06/13 3000/01/01
CI  MPM   VHZ  --  36.05799 -117.48901  1839 1998/06/25 3000/01/01
CI  MPP   BHZ  --  34.88848 -119.81362  1739 2000/10/01 3000/01/01
CI  MPP   HHZ  --  34.88848 -119.81362  1739 2000/10/01 3000/01/01
CI  MPP   HLZ  --  34.88848 -119.81362  1739 2000/10/01 2008/05/30
CI  MPP   HNZ  --  34.88848 -119.81362  1739 2008/05/30 3000/01/01
CI  MPP   LHZ  --  34.88848 -119.81362  1739 2000/10/01 3000/01/01
CI  MPP   LLZ  --  34.88848 -119.81362  1739 2000/10/01 2008/05/30
CI  MPP   LNZ  --  34.88848 -119.81362  1739 2008/05/30 3000/01/01
CI  MPP   VHZ  --  34.88848 -119.81362  1739 2000/10/01 3000/01/01
NC  MQ1P  HNZ  --  37.61278 -119.02131  2740 2009/10/27 3000/01/01
NC  MQ2P  HNZ  --  37.64311 -119.02910  2955 2009/10/27 2010/09/21
NC  MQ3P  HNZ  --  37.61713 -119.00687  2620 2010/01/21 2010/06/09
NC  MRH   EHZ  --  36.28628 -119.08710   432 1993/05/06 3000/01/01
NC  MRH   ELZ  --  36.28628 -119.08710   432 1993/05/06 2011/06/22
CI  MSC   BHZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSC   HHZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSC   HNZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSC   LHZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSC   LNZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSC   VHZ  --  34.03852 -116.64795   938 2009/04/22 3000/01/01
CI  MSJ   BHZ  --  33.80801 -116.96789   466 1999/07/27 3000/01/01
CI  MSJ   HHZ  --  33.80801 -116.96789   466 1999/07/27 3000/01/01
CI  MSJ   HLZ  --  33.80801 -116.96789   466 1999/07/27 2008/05/30
CI  MSJ   HNZ  --  33.80801 -116.96789   466 2008/05/30 3000/01/01
CI  MSJ   LHZ  --  33.80801 -116.96789   466 1999/07/27 3000/01/01
CI  MSJ   LLZ  --  33.80801 -116.96789   466 1999/07/27 2008/05/30
CI  MSJ   LNZ  --  33.80801 -116.96789   466 2008/05/30 3000/01/01
CI  MSJ   VHZ  --  33.80801 -116.96789   466 1999/07/27 3000/01/01
CI  MSJ   VMZ  --  33.80801 -116.96789   466 2007/03/22 3000/01/01
NC  MSL   EHZ  --  37.61672 -118.95657  2479 1984/01/01 2012/08/21
NC  MTC   ELZ  --  37.63155 -118.96606  2371 1984/01/01 2002/11/18
NC  MTC   SLZ  --  37.63155 -118.96606  2371 1994/11/28 2007/10/05
CI  MTG   BHZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTG   HHZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTG   HNZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTG   LHZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTG   LNZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTG   VHZ  --  33.19915 -116.64727  1092 2014/08/04 3000/01/01
CI  MTL   BHZ  --  34.26880 -118.23740   441 1999/04/20 1999/06/01
CI  MTL   HHZ  --  34.26880 -118.23740   441 1999/04/20 1999/06/01
CI  MTL   HLZ  --  34.26880 -118.23740   441 1999/04/20 1999/06/01
CI  MTP   BHZ  --  35.48434 -115.55320  1588 1996/09/10 3000/01/01
CI  MTP   HHZ  --  35.48434 -115.55320  1588 1996/09/10 3000/01/01
CI  MTP   HLZ  --  35.48434 -115.55320  1588 1996/09/10 2008/05/30
CI  MTP   HNZ  --  35.48434 -115.55320  1588 2008/05/30 3000/01/01
CI  MTP   LHZ  --  35.48434 -115.55320  1588 1996/09/10 3000/01/01
CI  MTP   LLZ  --  35.48434 -115.55320  1588 1996/09/10 2008/05/30
CI  MTP   LNZ  --  35.48434 -115.55320  1588 2008/05/30 3000/01/01
CI  MTP   VHZ  --  35.48434 -115.55320  1588 1996/09/10 3000/01/01
AZ  MTRP  HGZ  --  32.82030 -117.05670   200 2002/02/02 2010/02/17
AZ  MTRP  HGZ  --  32.82030 -117.05670   200 2002/02/02 2010/02/17
AZ  MTRP  HNZ  --  32.82030 -117.05670   200 2002/01/05 3000/01/01
AZ  MTRP  HNZ  --  32.82030 -117.05670   200 2002/01/05 3000/01/01
NC  MTU   EHZ  02  37.35316 -118.56326  1792 1993/09/11 3000/01/01
CI  MUR   BHZ  --  33.59999 -117.19543   562 2005/07/25 3000/01/01
CI  MUR   HHZ  --  33.59999 -117.19543   562 2005/07/25 3000/01/01
CI  MUR   HLZ  --  33.59999 -117.19543   562 2005/07/25 2008/05/30
CI  MUR   HNZ  --  33.59999 -117.19543   562 2008/05/30 3000/01/01
CI  MUR   LHZ  --  33.59999 -117.19543   562 2005/07/25 3000/01/01
CI  MUR   LLZ  --  33.59999 -117.19543   562 2005/07/25 2008/05/30
CI  MUR   LNZ  --  33.59999 -117.19543   562 2008/05/30 3000/01/01
CI  MUR   VHZ  --  33.59999 -117.19543   562 2005/07/25 3000/01/01
CI  MUR   VMZ  --  33.59999 -117.19543   562 2006/02/02 2013/10/09
CI  MWC   BHZ  --  34.22362 -118.05832  1725 1996/05/30 3000/01/01
CI  MWC   EHZ  --  34.22362 -118.05832  1725 2007/05/15 2008/08/04
CI  MWC   HHZ  --  34.22362 -118.05832  1725 1996/05/30 3000/01/01
CI  MWC   HLZ  --  34.22362 -118.05832  1725 1996/05/30 2008/05/30
CI  MWC   HNZ  --  34.22362 -118.05832  1725 2008/05/30 3000/01/01
CI  MWC   LHZ  --  34.22362 -118.05832  1725 1996/05/30 3000/01/01
CI  MWC   LLZ  --  34.22362 -118.05832  1725 1996/05/30 2008/05/30
CI  MWC   LNZ  --  34.22362 -118.05832  1725 2008/05/30 3000/01/01
CI  MWC   VHZ  --  34.22362 -118.05832  1725 1996/05/30 3000/01/01
NN  MZP   EHZ  --  37.70080 -117.38390  2371 1990/01/01 2013/11/07
NC  N001  HNZ  01  37.96041 -122.49414     2 2009/04/13 3000/01/01
NC  N002  HNZ  01  38.18261 -122.14074    12 2010/11/04 3000/01/01
NC  N003  HNZ  01  38.10896 -122.55376    10 2010/11/17 3000/01/01
NC  N004  HNZ  01  38.44905 -122.66136   102 2011/04/04 3000/01/01
NC  N005  HNZ  01  38.53406 -122.78836    33 2011/04/04 3000/01/01
NC  N006  HNZ  01  38.40629 -122.70915    11 2011/04/07 3000/01/01
NC  N007  HNZ  01  38.44645 -122.69519    64 2011/04/07 3000/01/01
NC  N008  HNZ  01  38.42844 -122.68205   166 2011/04/08 3000/01/01
NC  N009  HNZ  01  38.35143 -122.63164   245 2011/04/08 3000/01/01
NC  N010  HNZ  01  38.45293 -122.75930    34 2012/07/16 3000/01/01
NC  N011  HNZ  01  38.30366 -122.68076    64 2012/07/16 3000/01/01
NC  N012  HNZ  01  38.31381 -122.49030    29 2012/07/17 3000/01/01
NC  N013  HNZ  01  38.29930 -122.55018   411 2012/07/17 3000/01/01
NC  N014  HNZ  01  38.24731 -122.60991    14 2012/08/28 3000/01/01
NC  N015  HNZ  01  38.44773 -122.72009   -11 2012/08/28 3000/01/01
NC  N016  HNZ  01  38.29875 -122.28484     4 2012/08/29 3000/01/01
NC  N017  HNZ  01  38.05299 -122.65866   208 2013/02/14 3000/01/01
NC  N018  HNZ  01  38.09692 -122.85438    14 2013/05/02 3000/01/01
NC  N019  HNZ  01  38.30111 -122.40128   182 2013/05/23 2014/02/08
NC  N019B HNZ  01  38.30095 -122.40154   197 2014/03/26 3000/01/01
NC  NAPC  HNZ  --  38.43951 -122.25272   716 2003/02/11 3000/01/01
NC  NBO   HNZ  --  37.92144 -122.71806    91 2007/08/01 3000/01/01
NC  NBRB  HNZ  --  38.26021 -122.55179    94 2003/01/28 3000/01/01
CI  NBS   BHZ  --  34.78035 -116.55798   590 2001/12/19 3000/01/01
CI  NBS   HHZ  --  34.78035 -116.55798   590 2001/12/19 3000/01/01
CI  NBS   HLZ  --  34.78035 -116.55798   590 2001/12/19 2008/05/30
CI  NBS   HNZ  --  34.78035 -116.55798   590 2008/05/30 3000/01/01
CI  NBS   LHZ  --  34.78035 -116.55798   590 2001/12/19 3000/01/01
CI  NBS   LLZ  --  34.78035 -116.55798   590 2001/12/19 2008/05/30
CI  NBS   LNZ  --  34.78035 -116.55798   590 2008/05/30 3000/01/01
CI  NBS   VHZ  --  34.78035 -116.55798   590 2001/12/19 3000/01/01
CI  NBS   VMZ  --  34.78035 -116.55798   590 2006/05/05 3000/01/01
NC  NCC   HNZ  --  38.00198 -122.47467   104 2006/05/09 3000/01/01
CI  NCH   BHZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   HHZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   HNZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   LHZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   LNZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   VHZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
CI  NCH   VMZ  --  34.94270 -119.67395   665 2014/07/03 3000/01/01
NR  NE70  BHZ  --  32.42095 -115.26078   -23 2002/04/01 3000/01/01
NR  NE70  LHZ  --  32.42095 -115.26078   -23 2002/04/01 3000/01/01
NR  NE71  BHZ  --  31.68973 -115.90526  1155 2002/04/01 3000/01/01
NR  NE71  LHZ  --  31.68973 -115.90526  1155 2002/04/01 3000/01/01
NR  NE72  BHZ  --  30.84843 -116.05857    17 2002/04/01 3000/01/01
NR  NE72  LHZ  --  30.84843 -116.05857    17 2002/04/01 3000/01/01
NR  NE73  BHZ  --  30.06510 -115.34847   489 2002/04/01 3000/01/01
NR  NE73  LHZ  --  30.06510 -115.34847   489 2002/04/01 3000/01/01
RB  NE74  BHZ  --  28.00751 -114.01380    21 2002/04/01 3000/01/01
NR  NE74  BHZ  --  28.00751 -114.01380    21 2002/04/01 3000/01/01
RB  NE74  LHZ  --  28.00751 -114.01380    21 2002/04/01 3000/01/01
NR  NE74  LHZ  --  28.00751 -114.01380    21 2002/04/01 3000/01/01
NR  NE75  BHZ  --  27.29334 -112.85649   137 2002/04/01 3000/01/01
NR  NE75  LHZ  --  27.29334 -112.85649   137 2002/04/01 3000/01/01
NR  NE76  BHZ  --  26.88894 -111.99905    35 2002/04/01 3000/01/01
NR  NE76  LHZ  --  26.88894 -111.99905    35 2002/04/01 3000/01/01
RB  NE77  BHZ  --  26.01578 -111.36133    40 2002/04/01 3000/01/01
NR  NE77  BHZ  --  26.01578 -111.36133    40 2002/04/01 3000/01/01
RB  NE77  LHZ  --  26.01578 -111.36133    40 2002/04/01 3000/01/01
NR  NE77  LHZ  --  26.01578 -111.36133    40 2002/04/01 3000/01/01
NR  NE78  BHZ  --  24.39820 -111.10643    82 2002/04/01 3000/01/01
NR  NE78  LHZ  --  24.39820 -111.10643    82 2002/04/01 3000/01/01
NR  NE79  BHZ  --  23.11937 -109.75611   225 2002/04/01 3000/01/01
NR  NE79  LHZ  --  23.11937 -109.75611   225 2002/04/01 3000/01/01
RB  NE80  BHZ  --  30.50000 -112.31993   225 2002/04/01 3000/01/01
NR  NE80  BHZ  --  30.50000 -112.31993   225 2002/04/01 3000/01/01
RB  NE80  LHZ  --  30.50000 -112.31993   225 2002/04/01 3000/01/01
NR  NE80  LHZ  --  30.50000 -112.31993   225 2002/04/01 3000/01/01
NR  NE81  BHZ  --  28.91834 -109.63626   295 2002/04/01 3000/01/01
NR  NE81  LHZ  --  28.91834 -109.63626   295 2002/04/01 3000/01/01
NR  NE82  BHZ  --  26.91566 -109.23084   183 2002/04/01 3000/01/01
NR  NE82  LHZ  --  26.91566 -109.23084   183 2002/04/01 3000/01/01
NR  NE83  BHZ  --  24.73088 -107.73933    28 2002/04/01 3000/01/01
NR  NE83  LHZ  --  24.73088 -107.73933    28 2002/04/01 3000/01/01
NR  NE84  BHZ  --  24.91354 -111.54516    20 2002/04/01 3000/01/01
NR  NE84  LHZ  --  24.91354 -111.54516    20 2002/04/01 3000/01/01
NR  NE85  BHZ  --  24.12963 -110.43680   -12 2002/04/01 3000/01/01
NR  NE85  LHZ  --  24.12963 -110.43680   -12 2002/04/01 3000/01/01
NC  NEA   HNZ  --  38.30988 -122.94300     0 2003/08/07 3000/01/01
CI  NEE   BHZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE   HHZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE   HLZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE   LHZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE   LLZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE   VHZ  --  34.82490 -114.59941   170 1993/04/20 2006/07/27
CI  NEE2  BHZ  --  34.76759 -114.61881   271 2006/07/27 3000/01/01
CI  NEE2  HHZ  --  34.76759 -114.61881   271 2006/07/27 3000/01/01
CI  NEE2  HLZ  --  34.76759 -114.61881   271 2006/07/27 2008/06/12
CI  NEE2  HNZ  --  34.76759 -114.61881   271 2008/06/12 3000/01/01
CI  NEE2  LHZ  --  34.76759 -114.61881   271 2006/07/27 3000/01/01
CI  NEE2  LLZ  --  34.76759 -114.61881   271 2006/07/27 2008/06/12
CI  NEE2  LNZ  --  34.76759 -114.61881   271 2008/06/12 3000/01/01
CI  NEE2  VHZ  --  34.76759 -114.61881   271 2006/07/27 3000/01/01
NC  NEH   HNZ  --  38.33656 -122.81082    84 2001/05/01 3000/01/01
CI  NEN   EHZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
NN  NEN   EHZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
CI  NEN   HNZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
NN  NEN   HNZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
CI  NEN   LNZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
NN  NEN   LNZ  --  34.77539 -118.50099   859 2014/06/25 3000/01/01
ZY  NFCN  EHZ  --  34.24120 -118.55470   235 1994/02/08 1994/03/05
ZY  NFCN  ELZ  --  34.24120 -118.55470   235 1994/02/08 1994/03/05
ZY  NFCS  EHZ  --  34.23670 -118.55580   230 1994/02/08 1994/03/05
NC  NFV   HNZ  --  38.46769 -122.89651    44 2001/05/13 3000/01/01
CI  NGBR  HNZ  01  34.18791 -118.11517  1285 2010/01/21 2012/04/02
NC  NGVB  HNZ  --  38.28043 -122.21582   234 2000/09/08 3000/01/01
NC  NHC   HNZ  --  38.21748 -122.35767     3 2009/11/04 3000/01/01
NC  NHF   HNZ  --  38.04962 -122.52331    39 2008/03/19 3000/01/01
ZY  NHFS  HHZ  --  34.19933 -118.39795   190 1994/01/17 1994/02/20
NC  NHM   HNZ  --  38.15486 -121.80438    33 2003/01/30 3000/01/01
NC  NHS   HNZ  --  38.65652 -122.61442  1213 2005/08/11 3000/01/01
NC  NHV   HNZ  --  38.16488 -122.71296   144 2000/09/06 3000/01/01
CI  NJQ   BHZ  --  34.53412 -120.17737   219 2001/11/20 3000/01/01
CI  NJQ   HHZ  --  34.53412 -120.17737   219 2001/11/20 3000/01/01
CI  NJQ   HLZ  --  34.53412 -120.17737   219 2001/11/20 2008/05/30
CI  NJQ   HNZ  --  34.53412 -120.17737   219 2008/05/30 3000/01/01
CI  NJQ   LHZ  --  34.53412 -120.17737   219 2001/11/20 3000/01/01
CI  NJQ   LLZ  --  34.53412 -120.17737   219 2001/11/20 2008/05/30
CI  NJQ   LNZ  --  34.53412 -120.17737   219 2008/05/30 3000/01/01
CI  NJQ   VHZ  --  34.53412 -120.17737   219 2001/11/20 3000/01/01
CI  NJQ   VMZ  --  34.53412 -120.17737   219 2006/06/21 2013/07/02
NC  NLH   HNZ  --  38.12281 -122.14922   180 2007/06/27 3000/01/01
ZY  NMHP  EHZ  --  34.23150 -118.55070   221 1994/02/06 1994/03/05
ZY  NMHP  ELZ  --  34.23150 -118.55070   221 1994/02/06 1994/03/05
NC  NMI   HNZ  --  38.07601 -122.25850    40 2001/04/25 3000/01/01
NC  NOLB  HNZ  --  38.04248 -122.79684    -7 2000/09/15 3000/01/01
CI  NOT   EHZ  --  34.22869 -118.55829   194 1995/10/05 3000/01/01
CI  NOT   HLZ  --  34.22869 -118.55829   194 1995/10/05 2008/06/17
CI  NOT   HNZ  --  34.22869 -118.55829   194 2008/06/17 3000/01/01
CI  NOT   LNZ  --  34.22869 -118.55829   194 2014/03/21 3000/01/01
PG  NP    EHZ  --  35.08633 -120.47250   452 1987/07/13 2008/11/20
PG  NPD   EHZ  --  35.08633 -120.47250   452 2008/08/09 3000/01/01
PG  NPD   HNZ  --  35.08633 -120.47250   452 2008/11/04 3000/01/01
NC  NPRB  HNZ  --  37.99642 -123.01949   124 2000/09/15 3000/01/01
CI  NQ088 HNZ  01  34.13677 -118.12833   239 2009/12/01 3000/01/01
NC  NSM   HNZ  --  38.34878 -122.57795   711 1997/08/13 3000/01/01
NC  NSP   HNZ  --  38.20025 -122.46440   192 2007/04/18 3000/01/01
CI  NSS   BHZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS   HHZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS   HLZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS   LHZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS   LLZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS   VHZ  --  33.55610 -115.94650   -16 2000/11/20 2004/03/10
CI  NSS2  BHZ  --  33.55553 -115.94586    17 2004/03/17 3000/01/01
CI  NSS2  HHZ  --  33.55553 -115.94586    17 2004/03/17 3000/01/01
CI  NSS2  HLZ  --  33.55553 -115.94586    17 2004/03/17 2008/05/30
CI  NSS2  HNZ  --  33.55553 -115.94586    17 2008/05/30 3000/01/01
CI  NSS2  LHZ  --  33.55553 -115.94586    17 2004/03/17 3000/01/01
CI  NSS2  LLZ  --  33.55553 -115.94586    17 2004/03/17 2008/05/30
CI  NSS2  LNZ  --  33.55553 -115.94586    17 2008/05/30 3000/01/01
CI  NSS2  VHZ  --  33.55553 -115.94586    17 2004/03/17 3000/01/01
CI  NSS2  VMZ  --  33.55553 -115.94586    17 2008/03/24 2011/04/27
NC  NTAC  HNZ  --  37.92372 -122.59648   783 2005/08/11 3000/01/01
NC  NTO   HNZ  --  38.14361 -122.44969    -2 2004/03/10 3000/01/01
NC  NTR   HNZ  --  38.24039 -122.79842   106 2004/08/24 3000/01/01
NC  NTYB  HNZ  --  38.38921 -122.66297   335 2000/08/09 3000/01/01
ZY  NWHP  EHZ  --  34.38800 -118.53320   350 1994/01/20 1994/03/01
ZY  NWHP  ELZ  --  34.38800 -118.53320   350 1994/01/20 1994/03/01
CI  OAK   EHZ  --  34.36363 -118.78439   832 1994/01/20 2000/10/03
